grid_id,lat,lon,google_maps_link,forest_pct,ndvi,ndmi,health_class,moisture_class_calibrated,ndvi_trend_class,ndmi_trend_class,hansen_loss_pct,fire_count,fire_detected,repeated_fire_count,final_priority,ecological_watch_level,field_verification_required,carbon_engine_version,carbon_engine_run_time,carbon_opportunity_score,carbon_opportunity_class,carbon_zone_class,carbon_reason,carbon_recommendation,field_verification_required,carbon_zone_layman_note,carbon_field_verification_status,carbon_hard_block,carbon_hard_block_reason,carbon_priority_rank,carbon_opportunity_rank,carbon_stock_ton,carbon_stock_co2e_ton,carbon_change_co2e_ton,forest_area_for_carbon_ha,carbon_claim_status
GD-35-28,24.818900496420493,87.38217611793519,"https://www.google.com/maps?q=24.818900496420493,87.38217611793519",99.36580634464076,0.7646558736139838,0.2944893205062235,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,5.98,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,82.1,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 82.1/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5082.1,5082.1,2904.746,10650.737,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-07-36,24.567373367421204,87.46138344923622,"https://www.google.com/maps?q=24.567373367421204,87.46138344923622",92.64080862508764,0.5145953933248686,0.172346750444492,MODERATE,GOOD_MOISTURE,IMPROVING,STABLE,0.38,0,False,0,LOW,ROUTINE_MONITORING,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,82.05,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 82.0/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5082.05,5082.05,4577.533,16784.287,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-32-30,24.79195116117088,87.40197795075892,"https://www.google.com/maps?q=24.791951161170882,87.40197795075892",94.55730297100142,0.701302003682804,0.2400342296893374,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,0.52,0,False,0,LOW,ROUTINE_MONITORING,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,81.8,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 81.8/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5081.8,5081.8,3085.001,11311.67,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-45-38,24.90873161391657,87.48118528204573,"https://www.google.com/maps?q=24.908731613916572,87.48118528204573",94.38903710303296,0.6979543002501668,0.2457015343405822,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,2.23,0,False,0,LOW,ROUTINE_MONITORING,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,81.8,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 81.8/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5081.8,5081.8,2948.212,10810.111,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-42-33,24.881782278668133,87.43168069998998,"https://www.google.com/maps?q=24.881782278668133,87.43168069998998",92.94687527019224,0.7086706574680898,0.243024808394093,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,4.52,0,False,0,LOW,ROUTINE_MONITORING,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,81.8,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 81.8/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5081.8,5081.8,2898.354,10627.299,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-31-31,24.782968049420948,87.41187886717069,"https://www.google.com/maps?q=24.782968049420948,87.41187886717069",97.150392905709,0.691390877164,0.2051336906918466,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,0.86,0,False,0,LOW,ROUTINE_MONITORING,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,81.8,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 81.8/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5081.8,5081.8,2547.434,9340.59,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-27-33,24.74703560242132,87.43168069999487,"https://www.google.com/maps?q=24.74703560242132,87.43168069999487",89.63130746532902,0.668694730498348,0.2392224357147865,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,0.05,0,False,0,LOW,ROUTINE_MONITORING,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,81.8,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 81.8/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5081.8,5081.8,4871.565,17862.404,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-33-31,24.80093427292057,87.41187886717006,"https://www.google.com/maps?q=24.800934272920575,87.41187886717006",97.93794772500372,0.6790656172115908,0.2345297048825201,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,1.69,0,False,0,LOW,ROUTINE_MONITORING,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,81.8,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 81.8/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5081.8,5081.8,3687.127,13519.466,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-43-37,24.890765390417343,87.4712843656351,"https://www.google.com/maps?q=24.890765390417343,87.4712843656351",88.41316079457776,0.6517906878091896,0.1945822074895833,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,2.16,0,False,0,LOW,ROUTINE_MONITORING,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,81.8,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 81.8/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5081.8,5081.8,3110.569,11405.419,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-25-32,24.72906937892167,87.42177978358403,"https://www.google.com/maps?q=24.72906937892167,87.42177978358403",99.82761074541897,0.6785383098035606,0.2363493053304144,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,4.76,0,False,0,LOW,ROUTINE_MONITORING,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,81.8,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 81.8/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5081.8,5081.8,3665.394,13439.779,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-46-34,24.917714725666727,87.44158161640001,"https://www.google.com/maps?q=24.917714725666727,87.44158161640001",97.14228784913716,0.7033166864976245,0.2221110853097284,HEALTHY,GOOD_MOISTURE,IMPROVING,IMPROVING,0.09,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,81.1,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 81.1/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5081.1,5081.1,3156.591,11574.168,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-06-28,24.55839025567199,87.3821761179435,"https://www.google.com/maps?q=24.55839025567199,87.3821761179435",86.74858094594578,0.6774029467590802,0.1757286640753947,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,0.3,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,80.1,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 80.1/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5080.1,5080.1,2616.467,9593.713,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-37-30,24.83686671991982,87.40197795075741,"https://www.google.com/maps?q=24.83686671991982,87.40197795075741",99.75502579612169,0.7426563884341948,0.2870967000090322,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,9.04,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,79.6,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 79.6/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5079.6,5079.6,12653.186,46395.014,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-03-29,24.53144092042149,87.39207703435602,"https://www.google.com/maps?q=24.53144092042149,87.39207703435602",99.2922962407374,0.7338888824845293,0.2467105222563611,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,7.4,0,False,0,LOW,ROUTINE_MONITORING,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,79.1,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 79.1/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5079.1,5079.1,3919.796,14372.585,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-43-29,24.890765390418277,87.39207703434423,"https://www.google.com/maps?q=24.890765390418274,87.39207703434423",95.96548513271132,0.690444672387372,0.2015760819968111,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,0.22,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,79.1,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 79.1/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5079.1,5079.1,2902.19,10641.362,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-35-36,24.81890049641958,87.46138344922652,"https://www.google.com/maps?q=24.81890049641958,87.46138344922652",97.16683864081132,0.6601841466750475,0.1979898906931587,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,5.99,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,79.1,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 79.1/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5079.1,5079.1,3005.101,11018.703,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-37-35,24.83686671991925,87.45148253281442,"https://www.google.com/maps?q=24.83686671991925,87.45148253281442",95.29242531304725,0.6910607887640748,0.2333390521155108,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,9.2,0,False,0,LOW,ROUTINE_MONITORING,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,79.1,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 79.1/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5079.1,5079.1,2939.902,10779.642,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-38-34,24.84584983166911,87.44158161640267,"https://www.google.com/maps?q=24.84584983166911,87.44158161640267",97.74082903397976,0.6893301723600461,0.221039095232973,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,3.33,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,79.1,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 79.1/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5079.1,5079.1,3294.658,12080.414,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-37-31,24.836866719919705,87.41187886716882,"https://www.google.com/maps?q=24.836866719919705,87.41187886716882",99.57357829187951,0.6923905891760628,0.2062906430476108,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,9.9,0,False,0,LOW,ROUTINE_MONITORING,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,79.1,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 79.1/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5079.1,5079.1,7935.25,29095.918,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-19-41,24.675170708420968,87.51088803128977,"https://www.google.com/maps?q=24.675170708420968,87.51088803128977",90.86550435865496,0.7242187875875944,0.1640665570746958,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,2.38,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,78.6,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 78.6/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5078.6,5078.6,3104.177,11381.982,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-19-42,24.67517070842083,87.5207889477013,"https://www.google.com/maps?q=24.67517070842083,87.5207889477013",92.1641403358952,0.7442401571643378,0.1597139161458935,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,0.97,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,78.6,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 78.6/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5078.6,5078.6,3170.654,11625.73,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-16-40,24.648221373171157,87.50098711487935,"https://www.google.com/maps?q=24.648221373171154,87.50098711487935",92.31828955973069,0.7385360913524668,0.1553769022985026,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,1.38,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,78.6,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 78.6/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5078.6,5078.6,5901.316,21638.159,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-10-27,24.59432270267245,87.37227520153075,"https://www.google.com/maps?q=24.59432270267245,87.37227520153075",89.78085749866571,0.723783087502004,0.235637758450357,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,0.18,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,78.6,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 78.6/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5078.6,5078.6,4224.055,15488.202,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-20-42,24.684153820170785,87.52078894770092,"https://www.google.com/maps?q=24.684153820170785,87.52078894770092",95.07536293766024,0.7861986550962947,0.1948528800832549,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,2.64,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,78.6,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 78.6/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5078.6,5078.6,3173.85,11637.449,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-18-40,24.66618759667112,87.50098711487861,"https://www.google.com/maps?q=24.666187596671122,87.50098711487861",97.67963970656776,0.766532655327359,0.1859813587145825,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,2.1,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,78.6,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 78.6/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5078.6,5078.6,3499.202,12830.409,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-26-42,24.738052490670302,87.52078894769856,"https://www.google.com/maps?q=24.738052490670306,87.52078894769856",87.84489319843907,0.7603776522772919,0.1720092889217517,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,4.36,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,78.6,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 78.6/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5078.6,5078.6,5248.054,19242.863,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-27-43,24.74703560242004,87.53068986410965,"https://www.google.com/maps?q=24.74703560242004,87.53068986410965",88.3118509613076,0.7395667756509562,0.1524151009648343,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,0.86,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,78.6,CARBON_RECOVERY_OPPORTUNITY,CARBON_RECOVERY_OPPORTUNITY,"CARBON_RECOVERY_OPPORTUNITY: score 78.6/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Prioritize for restoration/CSR carbon planning after field verification.,YES,Forest condition is improving. This grid may be useful for restoration/CSR carbon planning after field verification.,FIELD_VERIFICATION_REQUIRED_BEFORE_CSR_OR_MRV_USE,NO,No hard block found for planning-level screening.,5078.6,5078.6,2840.826,10416.363,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
